stock,name,positive_score,negative_score,avg_confidence
688981,中芯国际,0.6382965789991383,0.3617034210008617,0.9472082390808507
688599,天合光能,0,0,0
688506,百利天恒,0,0,0
688472,阿特斯,0,0,0
688396,华润微,0,0,0
688303,大全能源,0,0,0
688271,联影医疗,0,0,0
688256,寒武纪,0,0,0
688223,晶科能源,0,0,0
688187,时代电气,0.8292762111758489,0.17072378882415107,0.9291896283626556
688169,石头科技,0.5160886849708397,0.4839113150291603,0.9550779624418779
688126,沪硅产业,0,0,0
688111,金山办公,0.6603690727447351,0.3396309272552649,0.9696947301941357
688082,盛美上海,0.6740702030066327,0.3259297969933673,0.953144126704761
688047,龙芯中科,0,0,0
688041,海光信息,0.8341292411439218,0.16587075885607816,0.991659310956796
688036,传音控股,0.7896065315212735,0.21039346847872653,0.9525606838556436
688012,中微公司,0.6694653807675863,0.3305346192324137,0.9515821676628262
688009,中国通号,0.6171251190804257,0.38287488091957433,0.9607448041439056
688008,澜起科技,0.4499232399624811,0.5500767600375189,0.956202966245738
605499,东鹏饮料,0.5425896211446049,0.45741037885539515,0.9657106349865595
605117,德业股份,0,0,0
603993,洛阳钼业,0.8508882352123283,0.14911176478767174,0.9479978084564209
603986,兆易创新,0.351000906825854,0.6489990931741461,0.946171875510897
603833,欧派家居,0.533010597435471,0.46698940256452903,0.9409537452917832
603806,福斯特,0,0,0
603799,华友钴业,0,0,0
603501,豪威集团,0.6154132662563683,0.3845867337436317,0.9568038731813431
603392,万泰生物,0,0,0
603369,今世缘,0.6900070864981918,0.30999291350180824,0.9781287751699749
603296,华勤技术,0.7123317681541573,0.28766823184584267,0.9289961159229279
603288,海天味业,0,0,0
603260,合盛硅业,0,0,0
603259,药明康德,0.617100977038372,0.38289902296162803,0.9656596646226686
603195,公牛集团,0,0,0
603019,中科曙光,0,0,0
601998,中信银行,1.0,0.0,0.9751519858837128
601995,中金公司,0,0,0
601988,中国银行,0,0,0
601985,中国核电,0,0,0
601939,建设银行,0,0,0
601919,中远海控,0.2772808300621134,0.7227191699378865,0.9357622651492848
601916,浙商银行,0,0,0
601901,方正证券,0,0,0
601899,紫金矿业,0.8207845475315869,0.17921545246841308,0.9488057157932184
601898,中煤能源,0.4963579320946046,0.5036420679053955,0.9111491080486414
601888,中国中免,0.5675589938028017,0.4324410061971983,0.937525536681785
601881,中国银河,0.6279213069481775,0.3720786930518225,0.9758782928640192
601878,浙商证券,0,0,0
601877,正泰电器,0,0,0
601872,招商轮船,0.7272588631350567,0.2727411368649433,0.9774808287620544
601868,中国能建,0,0,0
601865,福莱特,0.6253384954622513,0.3746615045377487,0.9104027194636208
601857,中国石油,0.7499245489189763,0.2500754510810237,0.9770662002265453
601838,成都银行,0,0,0
601825,沪农商行,0,0,0
601818,光大银行,0.5925742170265923,0.4074257829734077,0.9522174351355609
601816,京沪高铁,0,0,0
601808,中海油服,0.4762899734375745,0.5237100265624255,0.9716420213381449
601800,中国交建,0.7476864220397668,0.25231357796023324,0.9205119184085301
601799,星宇股份,0.5940991986778442,0.4059008013221558,0.9738161206245423
601788,光大证券,0,0,0
601766,中国中车,0.4908797161787484,0.5091202838212516,0.9561961328282076
601728,中国电信,0.9096847295710475,0.09031527042895249,0.9719853429567247
601699,潞安环能,0,0,0
601698,中国卫通,0,0,0
601689,拓普集团,0.8432959837939256,0.15670401620607444,0.9641015951226397
601688,华泰证券,0.6233394204527212,0.37666057954727883,0.9469057083129883
601669,中国电建,0,0,0
601668,中国建筑,0,0,0
601658,邮储银行,0.30041360413857315,0.6995863958614268,0.9699492454528809
601633,长城汽车,0.7731970410432955,0.22680295895670455,0.9799704928147165
601628,中国人寿,0.4204009924715669,0.5795990075284331,0.9583162864049276
601618,中国中冶,0,0,0
601607,上海医药,0,0,0
601601,中国太保,0.5363924160770239,0.4636075839229761,0.9102018685901866
601600,中国铝业,0.4517816097956348,0.5482183902043651,0.9870334893465043
601398,工商银行,0.46030311378002914,0.5396968862199709,0.9655277509438364
601390,中国中铁,0.8697854709312973,0.13021452906870268,0.9577241465449333
601377,兴业证券,0,0,0
601360,三六零,0,0,0
601336,新华保险,0.4218966815356608,0.5781033184643392,0.974454661210378
601328,交通银行,0,0,0
601319,中国人保,0,0,0
601318,中国平安,0.8988901536292957,0.1011098463707043,0.9794919669628144
601298,青岛港,0.4182586522113451,0.5817413477886548,0.9127040637864007
601288,农业银行,0.4979525318115664,0.5020474681884336,0.9698960913552178
601238,广汽集团,0.5050789200374102,0.4949210799625898,0.9540614383976634
601236,红塔证券,0,0,0
601229,上海银行,0,0,0
601225,陕西煤业,0,0,0
601211,国泰海通,0,0,0
601186,中国铁建,0.5708969014421301,0.4291030985578699,0.9927789228303092
601169,北京银行,0,0,0
601166,兴业银行,0.5619820761326509,0.43801792386734906,0.9582524214472089
601138,工业富联,0.740795360215842,0.259204639784158,0.9559393341724689
601136,首创证券,0,0,0
601127,赛力斯,0.33332599776602234,0.6666740022339777,0.9798667695787218
601117,中国化学,0,0,0
601111,中国国航,0.6419309908545207,0.35806900914547934,0.9278486267380093
601100,恒立液压,0,0,0
601088,中国神华,0.6560794458358365,0.34392055416416345,0.9376914305122275
601077,渝农商行,0.25084207995979013,0.7491579200402099,0.9952725246548653
601066,中信建投,0,0,0
601059,信达证券,0,0,0
601058,赛轮轮胎,0.7277959515512076,0.2722040484487924,0.943594366312027
601021,春秋航空,0,0,0
601012,隆基绿能,0,0,0
601009,南京银行,0.6716578879329497,0.32834211206705033,0.9526010553042094
601006,大秦铁路,0,0,0
600999,招商证券,0,0,0
600989,宝丰能源,0.5695991112445884,0.4304008887554116,0.9455013250818058
600958,东方证券,0,0,0
600941,中国移动,0.6933460734802007,0.3066539265197993,0.9521808834636912
600938,中国海油,0.7013883373387065,0.29861166266129346,0.9467594243783867
600926,杭州银行,0,0,0
600919,江苏银行,0,0,0
600918,中泰证券,0,0,0
600905,三峡能源,0.3331294593569494,0.6668705406430506,0.9858224888642629
600900,长江电力,0.36233206249146277,0.6376679375085372,0.9832103976181575
600893,航发动力,1.0,0.0,0.9891881048679352
600887,伊利股份,0,0,0
600886,国投电力,0,0,0
600875,东方电气,0,0,0
600845,宝信软件,0.6054585837354938,0.39454141626450623,0.9234982083241144
600809,山西汾酒,0.7201039805333364,0.27989601946666365,0.9767712652683258
600803,新奥股份,0.5355455995261449,0.4644544004738551,0.9360252334958031
600795,国电电力,0,0,0
600760,中航沈飞,0,0,0
600741,华域汽车,0,0,0
600690,海尔智家,0.5127714497906171,0.48722855020938294,0.963217549599134
600674,川投能源,0,0,0
600660,福耀玻璃,0.6401736750074083,0.3598263249925917,0.9906209327957847
600600,青岛啤酒,0.4436073214888062,0.5563926785111938,0.9493558049201966
600588,用友网络,0,0,0
600585,海螺水泥,0.5408780950903955,0.4591219049096045,0.9119655539592108
600584,长电科技,0.6570939736817727,0.3429060263182273,0.962168012604569
600570,恒生电子,0.6188140105757001,0.38118598942429993,0.9694708901293138
600547,山东黄金,0.7291977239062939,0.2708022760937061,0.9391336550838069
600519,贵州茅台,0.5611713006824712,0.43882869931752877,0.9114314368792943
600515,海南机场,0,0,0
600489,中金黄金,0,0,0
600482,中国动力,0,0,0
600460,士兰微,0.458975594422455,0.541024405577545,0.9197133580843607
600438,通威股份,0,0,0
600436,片仔癀,0,0,0
600426,华鲁恒升,0.6989793635152358,0.3010206364847642,0.9209097474813461
600415,小商品城,0.9102611154929008,0.08973888450709921,0.9967492114413868
600406,国电南瑞,0,0,0
600377,宁沪高速,0,0,0
600372,中航机载,0.9577160435846718,0.04228395641532823,0.9923901530829343
600362,江西铜业,0.5014180129429339,0.49858198705706613,0.992683599392573
600346,恒力石化,0.5153346333478517,0.4846653666521483,0.9499120357490721
600332,白云山,0,0,0
600309,万华化学,0.5028271244919469,0.4971728755080531,0.9474151582717896
600276,恒瑞医药,0,0,0
600233,圆通速递,0,0,0
600219,南山铝业,0,0,0
600196,复星医药,0,0,0
600188,兖矿能源,0.4782291354255139,0.5217708645744861,0.9666870271458345
600183,生益科技,0,0,0
600176,中国巨石,0.32236409470757643,0.6776359052924236,0.9499168782620817
600161,天坛生物,0.7351307869973661,0.2648692130026339,0.9207900647933667
600160,巨化股份,0.4984266943855475,0.5015733056144525,0.9479872196912765
600150,中国船舶,0,0,0
600115,中国东航,0.30863244171761195,0.691367558282388,0.9204787428562458
