quarter,stock,name,score_mean,score_std,n_reports,confidence,weight_change
2017_Q3,601211,国泰海通,0.0,0.0,0,1.0,0.0
2017_Q3,601225,陕西煤业,0.058930903673172,0.0717320913818131,1,0.9330690086089267,0.054986599866754755
2017_Q3,601229,上海银行,0.0,0.0,0,1.0,0.0
2017_Q3,601236,红塔证券,0.0,0.0,0,1.0,0.0
2017_Q3,601238,广汽集团,0.02989805303514,0.0198432183335087,2,0.9805428736723535,0.029316322840284605
2017_Q3,601288,农业银行,0.0439682938158512,0.0717320913818131,1,0.9330690086089267,0.04102545232098228
2017_Q3,601298,青岛港,0.0,0.0,0,1.0,0.0
2017_Q3,601318,中国平安,0.0475683435797691,0.0717320913818131,1,0.9330690086089267,0.04438454718514396
2017_Q3,601319,中国人保,0.0,0.0,0,1.0,0.0
2017_Q3,601328,交通银行,0.004339643754065,0.0717320913818131,1,0.9330690086089267,0.004049187095321351
2017_Q3,601336,新华保险,0.0,0.0,0,1.0,0.0
2017_Q3,601360,三六零,0.0,0.0,0,1.0,0.0
2017_Q3,601377,兴业证券,0.0,0.0,0,1.0,0.0
2017_Q3,601390,中国中铁,0.0,0.0,0,1.0,0.0
2017_Q3,601398,工商银行,0.0394915174692869,0.0101319943807196,2,0.9899696332389399,0.03909540306511914
2017_Q3,601600,中国铝业,0.0629188269376754,0.0717320913818131,1,0.9330690086089267,0.058707607473573425
2017_Q3,601601,中国太保,0.0,0.0,0,1.0,0.0
2017_Q3,601607,上海医药,0.0319520607590675,0.0717320913818131,1,0.9330690086089267,0.029813477655475304
2017_Q3,601618,中国中冶,0.2123428881168365,0.0717320913818131,1,0.9330690086089267,0.19813056810033286
2017_Q3,601628,中国人寿,0.0559954941272735,0.0271580383344192,2,0.9735600196650779,0.05451497436370414
2017_Q3,601633,长城汽车,0.118313904851675,0.1059321261233039,2,0.9042146225603964,0.10698116281910397
2017_Q3,601658,邮储银行,0.0,0.0,0,1.0,0.0
2017_Q3,601668,中国建筑,0.0220805906380216,0.0392766897903988,3,0.9622076679134214,0.021246113623961692
2017_Q3,601669,中国电建,0.0,0.0,0,1.0,0.0
2017_Q3,601688,华泰证券,0.0766688386599222,0.0600897625915512,3,0.943316344792678,0.07232296864417738
2017_Q3,601689,拓普集团,0.0843428559601306,0.041394337870297,3,0.9602510438505452,0.08099031547705157
2017_Q3,601698,中国卫通,0.0,0.0,0,1.0,0.0
2017_Q3,601699,潞安环能,0.0,0.0,0,1.0,0.0
2017_Q3,601728,中国电信,0.0,0.0,0,1.0,0.0
2017_Q3,601766,中国中车,0.0,0.0,0,1.0,0.0
2017_Q3,601788,光大证券,0.0,0.0,0,1.0,0.0
2017_Q3,601799,星宇股份,0.2263648957014084,0.117808049094105,2,0.8946079792594274,0.202507841918708
2017_Q3,601800,中国交建,0.075838029384613,0.0717320913818131,1,0.9330690086089267,0.0707621148927555
2017_Q3,601808,中海油服,0.0,0.0,0,1.0,0.0
2017_Q3,601816,京沪高铁,0.0,0.0,0,1.0,0.0
2017_Q3,601818,光大银行,0.0,0.0,0,1.0,0.0
2017_Q3,601825,沪农商行,0.0,0.0,0,1.0,0.0
2017_Q3,601838,成都银行,0.0,0.0,0,1.0,0.0
2017_Q3,601857,中国石油,0.0,0.0,0,1.0,0.0
2017_Q3,601865,福莱特,0.0,0.0,0,1.0,0.0
2017_Q3,601868,中国能建,0.0,0.0,0,1.0,0.0
2017_Q3,601872,招商轮船,0.0,0.0,0,1.0,0.0
2017_Q3,601877,正泰电器,0.0,0.0,0,1.0,0.0
2017_Q3,601878,浙商证券,0.0,0.0,0,1.0,0.0
2017_Q3,601881,中国银河,-0.0023062834516167,0.0717320913818131,1,0.9330690086089267,-0.002151921613771168
2017_Q3,601888,中国中免,0.1062142285518348,0.058532039986647,12,0.9447045174113149,0.1003410615262762
2017_Q3,601898,中煤能源,0.0,0.0,0,1.0,0.0
2017_Q3,601899,紫金矿业,0.0,0.0,0,1.0,0.0
2017_Q3,601901,方正证券,0.0,0.0,0,1.0,0.0
2017_Q3,601916,浙商银行,0.0,0.0,0,1.0,0.0
2017_Q3,601919,中远海控,0.0702688544988632,0.0717320913818131,1,0.9330690086089267,0.06556569040333922
2017_Q3,601939,建设银行,0.0,0.0,0,1.0,0.0
2017_Q3,601985,中国核电,0.0,0.0,0,1.0,0.0
2017_Q3,601988,中国银行,0.0,0.0,0,1.0,0.0
2017_Q3,601995,中金公司,0.0,0.0,0,1.0,0.0
2017_Q3,601998,中信银行,0.0,0.0,0,1.0,0.0
2017_Q3,603019,中科曙光,0.1048177257180213,0.0437737274001266,2,0.9580620528654615,0.10042188547809637
2017_Q3,603195,公牛集团,0.0,0.0,0,1.0,0.0
2017_Q3,603259,药明康德,0.0,0.0,0,1.0,0.0
2017_Q3,603260,合盛硅业,0.0,0.0,0,1.0,0.0
2017_Q3,603288,海天味业,0.077375054359436,0.0717320913818131,1,0.9330690086089267,0.07219626526222075
2017_Q3,603296,华勤技术,0.0,0.0,0,1.0,0.0
2017_Q3,603369,今世缘,0.0,0.0,0,1.0,0.0
2017_Q3,603392,万泰生物,0.0,0.0,0,1.0,0.0
2017_Q3,603501,豪威集团,0.0,0.0,0,1.0,0.0
2017_Q3,603799,华友钴业,0.1145683974027633,0.0717320913818131,1,0.9330690086089267,0.10690022098250988
2017_Q3,603806,福斯特,0.0,0.0,0,1.0,0.0
2017_Q3,603833,欧派家居,0.0004399037570692,0.0717320913818131,1,0.9330690086089267,0.0004104605624919006
2017_Q3,603986,兆易创新,0.2275724560022354,0.0717320913818131,1,0.9330690086089267,0.21234080590870438
2017_Q3,603993,洛阳钼业,0.0,0.0,0,1.0,0.0
2017_Q3,605117,德业股份,0.0,0.0,0,1.0,0.0
2017_Q3,605499,东鹏饮料,0.0,0.0,0,1.0,0.0
2017_Q3,688008,澜起科技,0.0,0.0,0,1.0,0.0
2017_Q3,688009,中国通号,0.0,0.0,0,1.0,0.0
2017_Q3,688012,中微公司,0.0,0.0,0,1.0,0.0
2017_Q3,688036,传音控股,0.0,0.0,0,1.0,0.0
2017_Q3,688041,海光信息,0.0,0.0,0,1.0,0.0
2017_Q3,688047,龙芯中科,0.0,0.0,0,1.0,0.0
2017_Q3,688082,盛美上海,0.0,0.0,0,1.0,0.0
2017_Q3,688111,金山办公,0.0,0.0,0,1.0,0.0
2017_Q3,688126,沪硅产业,0.0,0.0,0,1.0,0.0
2017_Q3,688169,石头科技,0.0,0.0,0,1.0,0.0
2017_Q3,688187,时代电气,0.0,0.0,0,1.0,0.0
2017_Q3,688223,晶科能源,0.0,0.0,0,1.0,0.0
2017_Q3,688256,寒武纪,0.0,0.0,0,1.0,0.0
2017_Q3,688271,联影医疗,0.0,0.0,0,1.0,0.0
2017_Q3,688303,大全能源,0.0,0.0,0,1.0,0.0
2017_Q3,688396,华润微,0.0,0.0,0,1.0,0.0
2017_Q3,688472,阿特斯,0.0,0.0,0,1.0,0.0
2017_Q3,688506,百利天恒,0.0,0.0,0,1.0,0.0
2017_Q3,688599,天合光能,0.0,0.0,0,1.0,0.0
2017_Q3,688981,中芯国际,0.0,0.0,0,1.0,0.0
2017_Q4,1,平安银行,0.0175380613654851,0.0845184042701222,1,0.9220682618779505,0.016171289759981684
2017_Q4,2,万科A,0.0220885987922277,0.0191957939891542,3,0.9811657444993748,0.021672576478924083
2017_Q4,63,中兴通讯,0.0309436172246933,0.0845184042701222,1,0.9220682618779505,0.02853212735058956
2017_Q4,100,TCL科技,0.0,0.0,0,1.0,0.0
2017_Q4,157,中联重科,0.0,0.0,0,1.0,0.0
2017_Q4,166,申万宏源,0.0,0.0,0,1.0,0.0
2017_Q4,301,东方盛虹,0.0,0.0,0,1.0,0.0
2017_Q4,333,美的集团,0.0305672576845002,0.030406077158587,3,0.9704911705854513,0.02966525369181773
2017_Q4,338,潍柴动力,0.0,0.0,0,1.0,0.0
2017_Q4,408,藏格矿业,0.0,0.0,0,1.0,0.0
2017_Q4,425,徐工机械,0.0,0.0,0,1.0,0.0
2017_Q4,538,云南白药,0.0,0.0,0,1.0,0.0
2017_Q4,568,泸州老窖,0.1129343062639236,0.0845184042701222,1,0.9220682618779505,0.10413313948316819
2017_Q4,596,古井贡酒,0.0,0.0,0,1.0,0.0
2017_Q4,617,中油资本,0.0,0.0,0,1.0,0.0
2017_Q4,625,长安汽车,-0.0034214574843645,0.0845184042701222,1,0.9220682618779505,-0.0031548173556972797
2017_Q4,630,铜陵有色,0.0,0.0,0,1.0,0.0
2017_Q4,651,格力电器,0.0,0.0,0,1.0,0.0
2017_Q4,661,长春高新,0.0,0.0,0,1.0,0.0
2017_Q4,708,中信特钢,0.0,0.0,0,1.0,0.0
2017_Q4,725,京东方A,0.0,0.0,0,1.0,0.0
2017_Q4,768,中航西飞,0.0,0.0,0,1.0,0.0
2017_Q4,776,广发证券,0.1483531892299652,0.0845184042701222,1,0.9220682618779505,0.1367917673373247
2017_Q4,786,北新建材,0.0573645867407321,0.0845184042701222,1,0.9220682618779505,0.05289406478937378
2017_Q4,792,盐湖股份,0.2945328950881958,0.0845184042701222,1,0.9220682618779505,0.27157943463985346
2017_Q4,800,一汽解放,0.039983045309782,0.0845184042701222,1,0.9220682618779505,0.03686709709337803
2017_Q4,807,云铝股份,0.0,0.0,0,1.0,0.0
2017_Q4,858,五粮液,0.113674595952034,0.0845184042701222,1,0.9220682618779505,0.1048157371091703
2017_Q4,876,新希望,0.0,0.0,0,1.0,0.0
2017_Q4,895,双汇发展,0.0926706343889236,0.0845184042701222,1,0.9220682618779505,0.08544865077812182
2017_Q4,938,紫光股份,0.0646406710147857,0.0845184042701222,1,0.9220682618779505,0.05960311116922787
2017_Q4,963,华东医药,0.1010036841034889,0.1132601617954006,2,0.8982626292736989,0.09072783484913004
2017_Q4,975,山金国际,0.0927648395299911,0.0845184042701222,1,0.9220682618779505,0.0855355143488059
2017_Q4,977,浪潮信息,0.0,0.0,0,1.0,0.0
2017_Q4,983,山西焦煤,0.0,0.0,0,1.0,0.0
2017_Q4,999,华润三九,0.0,0.0,0,1.0,0.0
2017_Q4,1289,龙源电力,0.0,0.0,0,1.0,0.0
2017_Q4,1391,国货航,0.0,0.0,0,1.0,0.0
2017_Q4,1965,招商公路,0.0,0.0,0,1.0,0.0
2017_Q4,1979,招商蛇口,0.0,0.0,0,1.0,0.0
2017_Q4,2001,新和成,0.0,0.0,0,1.0,0.0
2017_Q4,2027,分众传媒,0.0514543280005455,0.0845184042701222,1,0.9220682618779505,0.04744440278556095
2017_Q4,2028,思源电气,0.0,0.0,0,1.0,0.0
2017_Q4,2049,紫光国微,0.0,0.0,0,1.0,0.0
2017_Q4,2050,三花智控,0.1644611558876931,0.2193924413266492,2,0.8200805303598904,0.13487139194397998
2017_Q4,2074,国轩高科,0.0,0.0,0,1.0,0.0
2017_Q4,2129,TCL中环,0.0149682564660906,0.0845184042701222,1,0.9220682618779505,0.013801754223031553
2017_Q4,2142,宁波银行,0.0223681218922138,0.0845184042701222,1,0.9220682618779505,0.020624935274627713
2017_Q4,2179,中航光电,0.0,0.0,0,1.0,0.0
2017_Q4,2180,纳思达,0.0,0.0,0,1.0,0.0
2017_Q4,2230,科大讯飞,0.2699421485885978,0.3450852681809782,2,0.7434472918972244,0.20068775933711117
2017_Q4,2236,大华股份,0.0258146142587065,0.024430938355323,2,0.9761516980397471,0.025198979542877416
2017_Q4,2241,歌尔股份,0.0,0.0,0,1.0,0.0
2017_Q4,2252,上海莱士,0.0,0.0,0,1.0,0.0
2017_Q4,2304,洋河股份,0.0494556908961385,0.0412486879709059,4,0.960385363796916,0.0474965216931158
2017_Q4,2311,海大集团,0.0237672804311538,0.0580001551452796,3,0.9451794455197265,0.022464344939429795
2017_Q4,2352,顺丰控股,0.0699025662615895,0.0711293977719218,3,0.9335940196208977,0.06526061781797349
2017_Q4,2371,北方华创,0.1380411386489868,0.0845184042701222,1,0.9220682618779505,0.12728335278172442
2017_Q4,2415,海康威视,0.0,0.0,0,1.0,0.0
2017_Q4,2422,科伦药业,0.144251137971878,0.0845184042701222,1,0.9220682618779505,0.13300939606364598
2017_Q4,2459,晶澳科技,0.0,0.0,0,1.0,0.0
2017_Q4,2460,赣锋锂业,0.0477215945720672,0.0845184042701222,1,0.9220682618779505,0.044002567761110244
2017_Q4,2463,沪电股份,0.2220233678817749,0.0845184042701222,1,0.9220682618779505,0.20472070091903696
2017_Q4,2466,天齐锂业,0.1199003234505653,0.0845184042701222,1,0.9220682618779505,0.11055628284266682
2017_Q4,2475,立讯精密,0.1514809876680374,0.0845184042701222,1,0.9220682618779505,0.1396758110066225
2017_Q4,2493,荣盛石化,0.0293657928705215,0.0845184042701222,1,0.9220682618779505,0.02707726559078967
2017_Q4,2594,比亚迪,0.1652856171131134,0.0845184042701222,1,0.9220682618779505,0.15240462168491292
2017_Q4,2600,领益智造,0.0,0.0,0,1.0,0.0
2017_Q4,2601,龙佰集团,0.0093885017558932,0.0845184042701222,1,0.9220682618779505,0.008656839495694528
2017_Q4,2648,卫星化学,-0.0130767384544014,0.0845184042701222,1,0.9220682618779505,-0.012057645497682457
2017_Q4,2709,天赐材料,0.0450874827802181,0.0453490448885622,2,0.9566182749098923,0.04313150999724171
2017_Q4,2714,牧原股份,0.0296729821711778,0.0845184042701222,1,0.9220682618779505,0.027360515095313332
2017_Q4,2736,国信证券,0.0,0.0,0,1.0,0.0
2017_Q4,2916,深南电路,0.0,0.0,0,1.0,0.0
2017_Q4,2920,德赛西威,0.0,0.0,0,1.0,0.0
2017_Q4,2938,鹏鼎控股,0.0,0.0,0,1.0,0.0
2017_Q4,3816,中国广核,0.0,0.0,0,1.0,0.0
2017_Q4,300014,亿纬锂能,0.0354787446558475,0.0845184042701222,1,0.9220682618779505,0.03271382441842893
2017_Q4,300015,爱尔眼科,0.0,0.0,0,1.0,0.0
2017_Q4,300033,同花顺,0.0,0.0,0,1.0,0.0
2017_Q4,300059,东方财富,0.0,0.0,0,1.0,0.0
2017_Q4,300122,智飞生物,0.0858721906940142,0.0250870024769557,3,0.9755269529158628,0.08377063652794157
2017_Q4,300124,汇川技术,0.071571676681439,0.1099166636419339,3,0.90096854363708,0.06448382930534007
2017_Q4,300274,阳光电源,0.1518134400248527,0.0078919657735285,2,0.9921698296627737,0.1506247149299778
2017_Q4,300308,中际旭创,0.0,0.0,0,1.0,0.0
2017_Q4,300316,晶盛机电,0.0200021341443061,0.0845184042701222,1,0.9220682618779505,0.018443333064289934
2017_Q4,300347,泰格医药,0.0761266248300671,0.0505733776648309,6,0.9518611657785929,0.07246197785753725
2017_Q4,300394,天孚通信,0.0,0.0,0,1.0,0.0
2017_Q4,300408,三环集团,-0.0123666236177086,0.0066649169139615,2,0.9933792101006227,-0.012284746800971073
2017_Q4,300413,芒果超媒,0.1877448856830597,0.0845184042701222,1,0.9220682618779505,0.17311360041825338
2017_Q4,300418,昆仑万维,0.1316708754748106,0.128739131917523,2,0.8859442999031861,0.11665306159017068
2017_Q4,300433,蓝思科技,0.0394203953910619,0.037779611027544,4,0.9635957282007719,0.03798532460281265
2017_Q4,300442,润泽科技,0.0,0.0,0,1.0,0.0
2017_Q4,300498,温氏股份,0.0141765670850873,0.0845184042701222,1,0.9220682618779505,0.01307176257154261
2017_Q4,300502,新易盛,0.1866216659545898,0.0845184042701222,1,0.9220682618779505,0.1720779151555161
2017_Q4,300628,亿联网络,0.0,0.0,0,1.0,0.0
2017_Q4,300661,圣邦股份,0.0,0.0,0,1.0,0.0
2017_Q4,300750,宁德时代,0.0,0.0,0,1.0,0.0
2017_Q4,300759,康龙化成,0.0,0.0,0,1.0,0.0
2017_Q4,300760,迈瑞医疗,0.0,0.0,0,1.0,0.0
2017_Q4,300782,卓胜微,0.0,0.0,0,1.0,0.0
2017_Q4,300832,新产业,0.0,0.0,0,1.0,0.0
2017_Q4,300896,爱美客,0.0,0.0,0,1.0,0.0
2017_Q4,300979,华利集团,0.0,0.0,0,1.0,0.0
2017_Q4,300999,金龙鱼,0.0,0.0,0,1.0,0.0
2017_Q4,301236,软通动力,0.0,0.0,0,1.0,0.0
2017_Q4,301269,华大九天,0.0,0.0,0,1.0,0.0
2017_Q4,302132,中航成飞,0.0,0.0,0,1.0,0.0
2017_Q4,600000,浦发银行,0.0,0.0,0,1.0,0.0
2017_Q4,600009,上海机场,0.0,0.0,0,1.0,0.0
2017_Q4,600010,包钢股份,0.0,0.0,0,1.0,0.0
2017_Q4,600011,华能国际,0.0,0.0,0,1.0,0.0
2017_Q4,600015,华夏银行,0.0,0.0,0,1.0,0.0
2017_Q4,600016,民生银行,0.0,0.0,0,1.0,0.0
2017_Q4,600018,上港集团,0.1160286515951156,0.0845184042701222,1,0.9220682618779505,0.10698633710435054
2017_Q4,600019,宝钢股份,0.0,0.0,0,1.0,0.0
2017_Q4,600023,浙能电力,0.0,0.0,0,1.0,0.0
2017_Q4,600025,华能水电,0.1904746368527412,0.0774732727248005,2,0.9280972672956612,0.17677898995216257
2017_Q4,600026,中远海能,0.0509585998952388,0.0845184042701222,1,0.9220682618779505,0.04698730763313675
2017_Q4,600027,华电国际,0.0,0.0,0,1.0,0.0
2017_Q4,600028,中国石化,0.0312251113355159,0.0845184042701222,1,0.9220682618779505,0.028791684136084638
2017_Q4,600029,南方航空,0.0,0.0,0,1.0,0.0
2017_Q4,600030,中信证券,0.0,0.0,0,1.0,0.0
2017_Q4,600031,三一重工,0.0518937967717647,0.0845184042701222,1,0.9220682618779505,0.04784962299158868
2017_Q4,600036,招商银行,0.0,0.0,0,1.0,0.0
2017_Q4,600039,四川路桥,0.0,0.0,0,1.0,0.0
2017_Q4,600048,保利发展,0.0564464268585046,0.0160661177973679,3,0.98418792092763,0.05555389149366517
2017_Q4,600050,中国联通,0.0488986875861883,0.0248949237909563,2,0.9757097793997523,0.047710927677657194
2017_Q4,600061,国投资本,0.0,0.0,0,1.0,0.0
2017_Q4,600066,宇通客车,0.0333991808195908,0.0147664598481209,3,0.985448415539541,0.03291316981898438
2017_Q4,600085,同仁堂,0.0,0.0,0,1.0,0.0
2017_Q4,600089,特变电工,0.0,0.0,0,1.0,0.0
2017_Q4,600104,上汽集团,0.0529932342469692,0.0845184042701222,1,0.9220682618779505,0.048863379393393976
2017_Q4,600111,北方稀土,0.0,0.0,0,1.0,0.0
2017_Q4,600115,中国东航,0.0,0.0,0,1.0,0.0
2017_Q4,600150,中国船舶,0.0,0.0,0,1.0,0.0
2017_Q4,600160,巨化股份,0.0,0.0,0,1.0,0.0
2017_Q4,600161,天坛生物,0.0,0.0,0,1.0,0.0
2017_Q4,600176,中国巨石,0.0058181695640087,0.0115521442950953,2,0.9885797836915808,0.00575172480906866
2017_Q4,600183,生益科技,0.0918715894222259,0.0845184042701222,1,0.9220682618779505,0.08471187677451654
2017_Q4,600188,兖矿能源,0.0855353772640228,0.0845184042701222,1,0.9220682618779505,0.07886945664291227
2017_Q4,600196,复星医药,0.0008291220874525,0.0845184042701222,1,0.9220682618779505,0.0007645071620619447
2017_Q4,600219,南山铝业,0.0,0.0,0,1.0,0.0
2017_Q4,600233,圆通速递,0.1352169513702392,0.0845184042701222,1,0.9220682618779505,0.12467925932639183
2017_Q4,600276,恒瑞医药,0.0468710285301009,0.0419438332083518,3,0.9597446312636658,0.044984217993570455
2017_Q4,600309,万华化学,0.1587766110897064,0.0845184042701222,1,0.9220682618779505,0.1464028738143569
2017_Q4,600332,白云山,0.0,0.0,0,1.0,0.0
2017_Q4,600346,恒力石化,0.0585391707718372,0.0845184042701222,1,0.9220682618779505,0.053977111445364455
2017_Q4,600362,江西铜业,0.0,0.0,0,1.0,0.0
2017_Q4,600372,中航机载,0.0,0.0,0,1.0,0.0
2017_Q4,600377,宁沪高速,0.0,0.0,0,1.0,0.0
2017_Q4,600406,国电南瑞,0.0437472127377986,0.0845184042701222,1,0.9220682618779505,0.040337916411146896
2017_Q4,600415,小商品城,0.0,0.0,0,1.0,0.0
2017_Q4,600426,华鲁恒升,0.0646658204495906,0.0692643800399447,3,0.9352224002473952,0.06047692381483322
2017_Q4,600436,片仔癀,0.0679390132427215,0.0845184042701222,1,0.9220682618779505,0.06264440785441928
2017_Q4,600438,通威股份,0.0407370440661907,0.0820384244263261,2,0.9241815978302054,0.03764842647597161
2017_Q4,600460,士兰微,0.0,0.0,0,1.0,0.0
2017_Q4,600482,中国动力,0.0,0.0,0,1.0,0.0
2017_Q4,600489,中金黄金,0.0,0.0,0,1.0,0.0
2017_Q4,600515,海南机场,0.0,0.0,0,1.0,0.0
2017_Q4,600519,贵州茅台,0.1526084989309311,0.1246186982766026,4,0.8891902664720301,0.13569799183029113
2017_Q4,600547,山东黄金,0.0,0.0,0,1.0,0.0
2017_Q4,600570,恒生电子,0.107469692826271,0.0845184042701222,1,0.9220682618779505,0.09909439286887696
2017_Q4,600584,长电科技,0.0,0.0,0,1.0,0.0
2017_Q4,600585,海螺水泥,0.1175296753644943,0.0845184042701222,1,0.9220682618779505,0.10837038348241904
2017_Q4,600588,用友网络,0.0055426945909857,0.0845184042701222,1,0.9220682618779505,0.005110742767630503
2017_Q4,600600,青岛啤酒,0.0,0.0,0,1.0,0.0
2017_Q4,600660,福耀玻璃,0.0,0.0,0,1.0,0.0
2017_Q4,600674,川投能源,0.0,0.0,0,1.0,0.0
2017_Q4,600690,海尔智家,0.0563888889737427,0.0619081827617357,2,0.9417010022460425,0.05310147326211432
2017_Q4,600741,华域汽车,0.0,0.0,0,1.0,0.0
2017_Q4,600760,中航沈飞,0.0,0.0,0,1.0,0.0
2017_Q4,600795,国电电力,0.0,0.0,0,1.0,0.0
2017_Q4,600803,新奥股份,0.0833719074726104,0.0845184042701222,1,0.9220682618779505,0.07687458981271919
2017_Q4,600809,山西汾酒,0.1711647808551788,0.0845184042701222,1,0.9220682618779505,0.15782561197785502
2017_Q4,600845,宝信软件,0.0,0.0,0,1.0,0.0
2017_Q4,600875,东方电气,0.0,0.0,0,1.0,0.0
2017_Q4,600886,国投电力,0.0,0.0,0,1.0,0.0
2017_Q4,600887,伊利股份,-0.0082335770130157,0.0845184042701222,1,0.9220682618779505,-0.007591920045429634
2017_Q4,600893,航发动力,0.0678975476572911,0.0884012667208097,3,0.918778791036187,0.062382826750887806
2017_Q4,600900,长江电力,0.0,0.0,0,1.0,0.0
2017_Q4,600905,三峡能源,0.0,0.0,0,1.0,0.0
2017_Q4,600918,中泰证券,0.0,0.0,0,1.0,0.0
2017_Q4,600919,江苏银行,0.0,0.0,0,1.0,0.0
2017_Q4,600926,杭州银行,0.0,0.0,0,1.0,0.0
2017_Q4,600938,中国海油,0.0,0.0,0,1.0,0.0
2017_Q4,600941,中国移动,0.0,0.0,0,1.0,0.0
2017_Q4,600958,东方证券,0.0,0.0,0,1.0,0.0
2017_Q4,600989,宝丰能源,0.0,0.0,0,1.0,0.0
2017_Q4,600999,招商证券,0.0,0.0,0,1.0,0.0
2017_Q4,601006,大秦铁路,0.0,0.0,0,1.0,0.0
2017_Q4,601009,南京银行,0.0,0.0,0,1.0,0.0
2017_Q4,601012,隆基绿能,0.0226989150978624,0.0440590793452471,2,0.9578002047806743,0.021741025529031746
2017_Q4,601021,春秋航空,0.0776587603613734,0.1034173619670055,2,0.9062753899552126,0.07038022332994208
2017_Q4,601058,赛轮轮胎,0.0,0.0,0,1.0,0.0
2017_Q4,601059,信达证券,0.0,0.0,0,1.0,0.0
2017_Q4,601066,中信建投,0.0,0.0,0,1.0,0.0
2017_Q4,601077,渝农商行,0.0,0.0,0,1.0,0.0
2017_Q4,601088,中国神华,0.0498181578004732,0.0384620766963373,5,0.9629624638593478,0.047973015980477464
2017_Q4,601100,恒立液压,0.1386629417538643,0.0907832053376923,2,0.916772457722626,0.1271223659067395
2017_Q4,601111,中国国航,0.0,0.0,0,1.0,0.0
2017_Q4,601117,中国化学,0.0,0.0,0,1.0,0.0
2017_Q4,601127,赛力斯,0.0,0.0,0,1.0,0.0
2017_Q4,601136,首创证券,0.0,0.0,0,1.0,0.0
2017_Q4,601138,工业富联,0.0,0.0,0,1.0,0.0
2017_Q4,601166,兴业银行,0.0023292517289519,0.0845184042701222,1,0.9220682618779505,0.0021477290931908896
2017_Q4,601169,北京银行,0.0,0.0,0,1.0,0.0
2017_Q4,601186,中国铁建,0.0,0.0,0,1.0,0.0
2017_Q4,601211,国泰海通,0.0,0.0,0,1.0,0.0
2017_Q4,601225,陕西煤业,0.0,0.0,0,1.0,0.0
2017_Q4,601229,上海银行,0.0,0.0,0,1.0,0.0
2017_Q4,601236,红塔证券,0.0,0.0,0,1.0,0.0
2017_Q4,601238,广汽集团,0.0,0.0,0,1.0,0.0
2017_Q4,601288,农业银行,0.0,0.0,0,1.0,0.0
2017_Q4,601298,青岛港,0.0,0.0,0,1.0,0.0
2017_Q4,601318,中国平安,0.0670444186776876,0.0348639612516838,5,0.9663105852004785,0.0647857314468622
2017_Q4,601319,中国人保,0.0,0.0,0,1.0,0.0
2017_Q4,601328,交通银行,0.0106466198340058,0.0845184042701222,1,0.9220682618779505,0.009816910245217043
2017_Q4,601336,新华保险,0.0,0.0,0,1.0,0.0
2017_Q4,601360,三六零,0.0,0.0,0,1.0,0.0
2017_Q4,601377,兴业证券,0.0687217116355896,0.0845184042701222,1,0.9220682618779505,0.06336610920110583
2017_Q4,601390,中国中铁,0.0,0.0,0,1.0,0.0
2017_Q4,601398,工商银行,0.0,0.0,0,1.0,0.0
2017_Q4,601600,中国铝业,0.0,0.0,0,1.0,0.0
2017_Q4,601601,中国太保,0.0266096070408821,0.0480294053297489,2,0.9541717006359787,0.025390134003453586
2017_Q4,601607,上海医药,0.0809211581945419,0.0845184042701222,1,0.9220682618779505,0.07461483168559192
2017_Q4,601618,中国中冶,0.0425516553223133,0.0845184042701222,1,0.9220682618779505,0.03923553086307507
2017_Q4,601628,中国人寿,0.0287235453724861,0.0845184042701222,1,0.9220682618779505,0.02648506955658071
2017_Q4,601633,长城汽车,0.0850877985358238,0.0845184042701222,1,0.9220682618779505,0.07845675850294827
2017_Q4,601658,邮储银行,0.0,0.0,0,1.0,0.0
2017_Q4,601668,中国建筑,0.0,0.0,0,1.0,0.0
2017_Q4,601669,中国电建,0.0,0.0,0,1.0,0.0
2017_Q4,601688,华泰证券,0.0176491849124431,0.0845184042701222,1,0.9220682618779505,0.016273753255778955
2017_Q4,601689,拓普集团,0.0,0.0,0,1.0,0.0
2017_Q4,601698,中国卫通,0.0,0.0,0,1.0,0.0
2017_Q4,601699,潞安环能,0.0,0.0,0,1.0,0.0
2017_Q4,601728,中国电信,0.0,0.0,0,1.0,0.0
2017_Q4,601766,中国中车,0.0,0.0,0,1.0,0.0
2017_Q4,601788,光大证券,0.0,0.0,0,1.0,0.0
2017_Q4,601799,星宇股份,0.1125739514827728,0.0845184042701222,1,0.9220682618779505,0.10380086777645305
2017_Q4,601800,中国交建,0.0,0.0,0,1.0,0.0
2017_Q4,601808,中海油服,0.0,0.0,0,1.0,0.0
2017_Q4,601816,京沪高铁,0.0,0.0,0,1.0,0.0
2017_Q4,601818,光大银行,0.0,0.0,0,1.0,0.0
2017_Q4,601825,沪农商行,0.0,0.0,0,1.0,0.0
2017_Q4,601838,成都银行,0.210438072681427,0.0845184042701222,1,0.9220682618779505,0.19403826791030923
2017_Q4,601857,中国石油,0.0,0.0,0,1.0,0.0
2017_Q4,601865,福莱特,0.0,0.0,0,1.0,0.0
2017_Q4,601868,中国能建,0.0,0.0,0,1.0,0.0
2017_Q4,601872,招商轮船,0.0,0.0,0,1.0,0.0
2017_Q4,601877,正泰电器,0.0,0.0,0,1.0,0.0
2017_Q4,601878,浙商证券,0.0062224511057138,0.0845184042701222,1,0.9220682618779505,0.005737524675666055
2017_Q4,601881,中国银河,0.0,0.0,0,1.0,0.0
