quarter,stock,name,weight_change,weight
2017_Q1,300442,润泽科技,0.0,0.003235841075225463
2017_Q1,300498,温氏股份,0.0,0.003235841075225463
2017_Q1,300502,新易盛,0.0,0.003235841075225463
2017_Q1,300628,亿联网络,0.0,0.003235841075225463
2017_Q1,300661,圣邦股份,0.0,0.003235841075225463
2017_Q1,300750,宁德时代,0.0,0.003235841075225463
2017_Q1,300759,康龙化成,0.0,0.003235841075225463
2017_Q1,300760,迈瑞医疗,0.0,0.003235841075225463
2017_Q1,300782,卓胜微,0.0,0.003235841075225463
2017_Q1,300832,新产业,0.0,0.003235841075225463
2017_Q1,300896,爱美客,0.0,0.003235841075225463
2017_Q1,300979,华利集团,0.0,0.003235841075225463
2017_Q1,300999,金龙鱼,0.0,0.003235841075225463
2017_Q1,301236,软通动力,0.0,0.003235841075225463
2017_Q1,301269,华大九天,0.0,0.003235841075225463
2017_Q1,302132,中航成飞,0.0,0.003235841075225463
2017_Q1,600000,浦发银行,0.0,0.003235841075225463
2017_Q1,600009,上海机场,0.1904992820614251,0.003852266476920784
2017_Q1,600010,包钢股份,0.0,0.003235841075225463
2017_Q1,600011,华能国际,0.0900568848317605,0.0035272508422709227
2017_Q1,600015,华夏银行,0.0,0.003235841075225463
2017_Q1,600016,民生银行,0.0,0.003235841075225463
2017_Q1,600018,上港集团,0.0,0.003235841075225463
2017_Q1,600019,宝钢股份,0.0,0.003235841075225463
2017_Q1,600023,浙能电力,0.0,0.003235841075225463
2017_Q1,600025,华能水电,0.0,0.003235841075225463
2017_Q1,600026,中远海能,0.0,0.003235841075225463
2017_Q1,600027,华电国际,0.0,0.003235841075225463
2017_Q1,600028,中国石化,0.1600223401990444,0.003753647936595234
2017_Q1,600029,南方航空,0.0,0.003235841075225463
2017_Q1,600030,中信证券,0.0730969773892844,0.0034723712771365365
2017_Q1,600031,三一重工,0.0,0.003235841075225463
2017_Q1,600036,招商银行,0.0,0.003235841075225463
2017_Q1,600039,四川路桥,0.0,0.003235841075225463
2017_Q1,600048,保利发展,0.0,0.003235841075225463
2017_Q1,600050,中国联通,0.1783631787003914,0.0038129959751719692
2017_Q1,600061,国投资本,0.0,0.003235841075225463
2017_Q1,600066,宇通客车,-0.0010776910793726,0.0032323538381644253
2017_Q1,600085,同仁堂,0.0,0.003235841075225463
2017_Q1,600089,特变电工,0.0514180714877943,0.0034022217829545475
2017_Q1,600104,上汽集团,0.1347229789738869,0.003671783224365903
2017_Q1,600111,北方稀土,0.0,0.003235841075225463
2017_Q1,600115,中国东航,0.0,0.003235841075225463
2017_Q1,600150,中国船舶,0.0,0.003235841075225463
2017_Q1,600160,巨化股份,0.0,0.003235841075225463
2017_Q1,600161,天坛生物,0.1631085238781314,0.003763634336509714
2017_Q1,600176,中国巨石,0.0,0.003235841075225463
2017_Q1,600183,生益科技,0.0,0.003235841075225463
2017_Q1,600188,兖矿能源,0.1137587505689049,0.0036039463129826535
2017_Q1,600196,复星医药,0.1827633312459864,0.0038272341695162635
2017_Q1,600219,南山铝业,0.0,0.003235841075225463
2017_Q1,600233,圆通速递,0.0,0.003235841075225463
2017_Q1,600276,恒瑞医药,0.1497097700112666,0.0037202780983904772
2017_Q1,600309,万华化学,0.0,0.003235841075225463
2017_Q1,600332,白云山,0.1208323258148964,0.003626835278312331
2017_Q1,600346,恒力石化,0.0727871467503692,0.003471368714428771
2017_Q1,600362,江西铜业,0.0,0.003235841075225463
2017_Q1,600372,中航机载,0.1318140435535762,0.003662370371647683
2017_Q1,600377,宁沪高速,0.0,0.003235841075225463
2017_Q1,600406,国电南瑞,0.0,0.003235841075225463
2017_Q1,600415,小商品城,0.0603067757071474,0.0034309842171730597
2017_Q1,600426,华鲁恒升,0.0,0.003235841075225463
2017_Q1,600436,片仔癀,0.0,0.003235841075225463
2017_Q1,600438,通威股份,0.0,0.003235841075225463
2017_Q1,600460,士兰微,0.0,0.003235841075225463
2017_Q1,600482,中国动力,0.0,0.003235841075225463
2017_Q1,600489,中金黄金,0.0,0.003235841075225463
2017_Q1,600515,海南机场,0.0,0.003235841075225463
2017_Q1,600519,贵州茅台,0.1234310607935065,0.0036352443716997427
2017_Q1,600547,山东黄金,0.1551142492962431,0.0037377661344510094
2017_Q1,600570,恒生电子,0.0099626162100268,0.003268078517974575
2017_Q1,600584,长电科技,0.0,0.003235841075225463
2017_Q1,600585,海螺水泥,0.0395675892083004,0.0033638755056333296
2017_Q1,600588,用友网络,0.0,0.003235841075225463
2017_Q1,600600,青岛啤酒,0.0,0.003235841075225463
2017_Q1,600660,福耀玻璃,0.1624848276967623,0.0037616161547875788
2017_Q1,600674,川投能源,0.0,0.003235841075225463
2017_Q1,600690,海尔智家,0.0,0.003235841075225463
2017_Q1,600741,华域汽车,0.0,0.003235841075225463
2017_Q1,600760,中航沈飞,0.0,0.003235841075225463
2017_Q1,600795,国电电力,0.0,0.003235841075225463
2017_Q1,600803,新奥股份,0.0,0.003235841075225463
2017_Q1,600809,山西汾酒,0.2071960035669327,0.003906294414189905
2017_Q1,600845,宝信软件,0.0,0.003235841075225463
2017_Q1,600875,东方电气,0.0,0.003235841075225463
2017_Q1,600886,国投电力,0.0,0.003235841075225463
2017_Q1,600887,伊利股份,0.225527867429254,0.003965613412261046
2017_Q1,600893,航发动力,0.0,0.003235841075225463
2017_Q1,600900,长江电力,0.0,0.003235841075225463
2017_Q1,600905,三峡能源,0.0,0.003235841075225463
2017_Q1,600918,中泰证券,0.0,0.003235841075225463
2017_Q1,600919,江苏银行,0.0,0.003235841075225463
2017_Q1,600926,杭州银行,0.0,0.003235841075225463
2017_Q1,600938,中国海油,0.0,0.003235841075225463
2017_Q1,600941,中国移动,0.0,0.003235841075225463
2017_Q1,600958,东方证券,0.0,0.003235841075225463
2017_Q1,600989,宝丰能源,0.0,0.003235841075225463
2017_Q1,600999,招商证券,0.1256174726905354,0.0036423192531235106
2017_Q1,601006,大秦铁路,0.1312253716269268,0.003660465522847599
2017_Q1,601009,南京银行,0.0,0.003235841075225463
2017_Q1,601012,隆基绿能,0.1551695646817832,0.0037379451262476316
2017_Q1,601021,春秋航空,0.0,0.003235841075225463
2017_Q1,601058,赛轮轮胎,0.0,0.003235841075225463
2017_Q1,601059,信达证券,0.0,0.003235841075225463
2017_Q1,601066,中信建投,0.0,0.003235841075225463
2017_Q1,601077,渝农商行,0.0,0.003235841075225463
2017_Q1,601088,中国神华,0.1274494770663483,0.0036482473281327587
2017_Q1,601100,恒立液压,0.1920767696783104,0.0038573709761471607
