quarter,stock,name,score_mean,score_std,n_reports
2017Q1,000001,平安银行,0.0,0.0,0
2017Q1,000002,万科A,0.13244573647777239,0.09482549415027866,3
2017Q1,000063,中兴通讯,0.0,0.0,0
2017Q1,000100,TCL科技,0.0,0.0,0
2017Q1,000157,中联重科,0.1256941258907318,0.06652041002508373,1
2017Q1,000166,申万宏源,0.0,0.0,0
2017Q1,000301,东方盛虹,0.0,0.0,0
2017Q1,000333,美的集团,0.31217554211616516,0.04274402720744489,2
2017Q1,000338,潍柴动力,0.0,0.0,0
2017Q1,000408,藏格矿业,0.0,0.0,0
2017Q1,000425,徐工机械,0.05970886473854383,0.027375155887049637,3
2017Q1,000538,云南白药,0.0,0.0,0
2017Q1,000568,泸州老窖,0.0,0.0,0
2017Q1,000596,古井贡酒,0.0,0.0,0
2017Q1,000617,中油资本,0.0,0.0,0
2017Q1,000625,长安汽车,0.0,0.0,0
2017Q1,000630,铜陵有色,0.0,0.0,0
2017Q1,000651,格力电器,0.0,0.0,0
2017Q1,000661,长春高新,0.22736778855323792,0.06652041002508373,1
2017Q1,000708,中信特钢,0.0,0.0,0
2017Q1,000725,京东方A,0.0,0.0,0
2017Q1,000768,中航西飞,0.09735167026519775,0.06652041002508373,1
2017Q1,000776,广发证券,0.1428895890712738,0.06652041002508373,1
2017Q1,000786,北新建材,0.014467734843492508,0.04687076212240419,2
2017Q1,000792,盐湖股份,0.0,0.0,0
2017Q1,000800,一汽解放,0.0,0.0,0
2017Q1,000807,云铝股份,0.0,0.0,0
2017Q1,000858,五粮液,0.0,0.0,0
2017Q1,000876,新希望,0.0,0.0,0
2017Q1,000895,双汇发展,0.07792210578918457,0.06652041002508373,1
2017Q1,000938,紫光股份,0.0,0.0,0
2017Q1,000963,华东医药,0.0873058196157217,0.04561475814313322,4
2017Q1,000975,山金国际,0.20878121256828308,0.06652041002508373,1
2017Q1,000977,浪潮信息,0.0,0.0,0
2017Q1,000983,山西焦煤,0.13495171070098877,0.06652041002508373,1
2017Q1,000999,华润三九,0.10837307572364807,0.06652041002508373,1
2017Q1,001289,龙源电力,0.0,0.0,0
2017Q1,001391,国货航,0.0,0.0,0
2017Q1,001965,招商公路,0.0,0.0,0
2017Q1,001979,招商蛇口,0.0,0.0,0
2017Q1,002001,新和成,0.0,0.0,0
2017Q1,002027,分众传媒,0.0,0.0,0
2017Q1,002028,思源电气,0.0,0.0,0
2017Q1,002049,紫光国微,0.0,0.0,0
2017Q1,002050,三花智控,0.0,0.0,0
2017Q1,002074,国轩高科,0.15599406013886133,0.1328141067521486,3
2017Q1,002129,TCL中环,0.0,0.0,0
2017Q1,002142,宁波银行,0.0,0.0,0
2017Q1,002179,中航光电,0.16655255481600761,0.060105330901802465,2
2017Q1,002180,纳思达,0.0,0.0,0
2017Q1,002230,科大讯飞,0.0,0.0,0
2017Q1,002236,大华股份,0.1342288963496685,0.02178598521815251,2
2017Q1,002241,歌尔股份,0.38334500789642334,0.06652041002508373,1
2017Q1,002252,上海莱士,0.0,0.0,0
2017Q1,002304,洋河股份,0.0,0.0,0
2017Q1,002311,海大集团,0.0,0.0,0
2017Q1,002352,顺丰控股,0.0,0.0,0
2017Q1,002371,北方华创,0.0,0.0,0
2017Q1,002415,海康威视,0.200888991355896,0.06652041002508373,1
2017Q1,002422,科伦药业,0.0,0.0,0
2017Q1,002459,晶澳科技,0.0,0.0,0
2017Q1,002460,赣锋锂业,0.0,0.0,0
2017Q1,002463,沪电股份,0.0,0.0,0
2017Q1,002466,天齐锂业,0.0809454396367073,0.06652041002508373,1
2017Q1,002475,立讯精密,0.0,0.0,0
2017Q1,002493,荣盛石化,0.0,0.0,0
2017Q1,002594,比亚迪,0.0,0.0,0
2017Q1,002600,领益智造,0.0,0.0,0
2017Q1,002601,龙佰集团,0.12589050829410553,0.06652041002508373,1
