quarter,stock,name,score_mean,score_std,n_reports
2024Q4,000001,平安银行,-0.016879543662071228,0.052361070024386794,1
2024Q4,000002,万科A,0.0,0.0,0
2024Q4,000063,中兴通讯,0.15521240234375,0.052361070024386794,1
2024Q4,000100,TCL科技,0.11502736061811447,0.052361070024386794,1
2024Q4,000157,中联重科,0.00951438772608526,0.013098761055625022,2
2024Q4,000166,申万宏源,0.0,0.0,0
2024Q4,000301,东方盛虹,0.0,0.0,0
2024Q4,000333,美的集团,-0.020493527874350548,0.052361070024386794,1
2024Q4,000338,潍柴动力,-0.008510013110935688,0.052361070024386794,1
2024Q4,000408,藏格矿业,0.0,0.0,0
2024Q4,000425,徐工机械,0.046338954009115696,0.026843547770454074,2
2024Q4,000538,云南白药,0.0,0.0,0
2024Q4,000568,泸州老窖,-0.04425398260354996,0.052361070024386794,1
2024Q4,000596,古井贡酒,0.0,0.0,0
2024Q4,000617,中油资本,0.0,0.0,0
2024Q4,000625,长安汽车,0.03642228804528713,0.06239646042103798,4
2024Q4,000630,铜陵有色,0.0,0.0,0
2024Q4,000651,格力电器,0.0,0.0,0
2024Q4,000661,长春高新,0.0,0.0,0
2024Q4,000708,中信特钢,0.0,0.0,0
2024Q4,000725,京东方A,-0.013946919701993465,0.052361070024386794,1
2024Q4,000768,中航西飞,0.013911155052483082,0.052361070024386794,1
2024Q4,000776,广发证券,0.0,0.0,0
2024Q4,000786,北新建材,-0.008567105047404766,0.052361070024386794,1
2024Q4,000792,盐湖股份,0.045050639659166336,0.052361070024386794,1
2024Q4,000800,一汽解放,0.0,0.0,0
2024Q4,000807,云铝股份,0.0,0.0,0
2024Q4,000858,五粮液,0.0039015747606754303,0.046773630316430656,3
2024Q4,000876,新希望,0.0,0.0,0
2024Q4,000895,双汇发展,0.0,0.0,0
2024Q4,000938,紫光股份,0.0,0.0,0
2024Q4,000963,华东医药,0.04303678870201111,0.052361070024386794,1
2024Q4,000975,山金国际,0.09026766568422318,0.030031404073530367,4
2024Q4,000977,浪潮信息,0.28752854466438293,0.052361070024386794,1
2024Q4,000983,山西焦煤,0.0,0.0,0
2024Q4,000999,华润三九,0.021605834364891052,0.052361070024386794,1
2024Q4,001289,龙源电力,0.0,0.0,0
2024Q4,001391,国货航,-0.001888326252810657,0.052361070024386794,1
2024Q4,001965,招商公路,0.0,0.0,0
2024Q4,001979,招商蛇口,-0.01569981500506401,0.052361070024386794,1
2024Q4,002001,新和成,0.013662212993949652,0.028990133521773976,2
2024Q4,002027,分众传媒,0.0,0.0,0
2024Q4,002028,思源电气,0.05333906039595604,0.052361070024386794,1
2024Q4,002049,紫光国微,0.0909423679113388,0.052361070024386794,1
2024Q4,002050,三花智控,-0.001987702213227749,0.052361070024386794,1
2024Q4,002074,国轩高科,0.0,0.0,0
2024Q4,002129,TCL中环,0.0,0.0,0
2024Q4,002142,宁波银行,0.0018747533904388547,0.052361070024386794,1
2024Q4,002179,中航光电,0.0,0.0,0
2024Q4,002180,纳思达,0.0,0.0,0
2024Q4,002230,科大讯飞,0.0,0.0,0
2024Q4,002236,大华股份,-0.03552832826972008,0.052361070024386794,1
2024Q4,002241,歌尔股份,0.046239107847213745,0.052361070024386794,1
2024Q4,002252,上海莱士,0.0023739533498883247,0.052361070024386794,1
2024Q4,002304,洋河股份,0.0,0.0,0
2024Q4,002311,海大集团,0.004874315636698157,0.004514298153756682,2
2024Q4,002352,顺丰控股,0.030873669311404228,0.052361070024386794,1
2024Q4,002371,北方华创,0.1276391545931498,0.08625517647281031,3
2024Q4,002415,海康威视,0.0,0.0,0
2024Q4,002422,科伦药业,0.029325904324650764,0.052361070024386794,1
2024Q4,002459,晶澳科技,0.0,0.0,0
2024Q4,002460,赣锋锂业,0.0,0.0,0
2024Q4,002463,沪电股份,0.13081229974826178,0.029551993420221273,3
2024Q4,002466,天齐锂业,0.0,0.0,0
2024Q4,002475,立讯精密,0.1197003424167633,0.052361070024386794,1
2024Q4,002493,荣盛石化,0.0,0.0,0
2024Q4,002594,比亚迪,0.036038427303234734,0.07036807021500464,3
2024Q4,002600,领益智造,0.11793057216952245,0.13447762694614204,3
2024Q4,002601,龙佰集团,0.011738256085664034,0.0025268306673181377,2
2024Q4,002648,卫星化学,0.06648048758506775,0.052361070024386794,1
2024Q4,002709,天赐材料,0.16640913486480713,0.052361070024386794,1
