quarter,stock,name,score_mean,score_std,n_reports
2025Q2,000001,平安银行,0.0,0.0,0
2025Q2,000002,万科A,0.0,0.0,0
2025Q2,000063,中兴通讯,0.23936571180820465,0.07860695414904947,1
2025Q2,000100,TCL科技,0.08556891232728958,0.07860695414904947,1
2025Q2,000157,中联重科,0.0,0.0,0
2025Q2,000166,申万宏源,0.0,0.0,0
2025Q2,000301,东方盛虹,0.0,0.0,0
2025Q2,000333,美的集团,0.05902381241321564,0.04832837833466849,3
2025Q2,000338,潍柴动力,0.18325424194335938,0.07860695414904947,1
2025Q2,000408,藏格矿业,0.0,0.0,0
2025Q2,000425,徐工机械,0.13665181398391724,0.00322878577072257,2
2025Q2,000538,云南白药,0.15345147252082825,0.07860695414904947,1
2025Q2,000568,泸州老窖,0.0,0.0,0
2025Q2,000596,古井贡酒,0.0,0.0,0
2025Q2,000617,中油资本,0.0,0.0,0
2025Q2,000625,长安汽车,0.053799206701417766,0.040500837304983925,6
2025Q2,000630,铜陵有色,0.0,0.0,0
2025Q2,000651,格力电器,0.15336425602436066,0.07860695414904947,1
2025Q2,000661,长春高新,0.02715914137661457,0.004947518447928637,2
2025Q2,000708,中信特钢,0.0,0.0,0
2025Q2,000725,京东方A,0.0,0.0,0
2025Q2,000768,中航西飞,0.10608471557497978,0.02359706690880201,2
2025Q2,000776,广发证券,0.0,0.0,0
2025Q2,000786,北新建材,0.04425483196973801,0.07860695414904947,1
2025Q2,000792,盐湖股份,0.11866265535354614,0.07860695414904947,1
2025Q2,000800,一汽解放,0.0,0.0,0
2025Q2,000807,云铝股份,0.0,0.0,0
2025Q2,000858,五粮液,0.0,0.0,0
2025Q2,000876,新希望,0.0,0.0,0
2025Q2,000895,双汇发展,0.0,0.0,0
2025Q2,000938,紫光股份,0.12278123944997787,0.07860695414904947,1
2025Q2,000963,华东医药,0.07324497898419698,0.01029357994445803,3
2025Q2,000975,山金国际,0.10217931866645813,0.07860695414904947,1
2025Q2,000977,浪潮信息,0.0,0.0,0
2025Q2,000983,山西焦煤,0.0,0.0,0
2025Q2,000999,华润三九,0.0,0.0,0
2025Q2,001289,龙源电力,0.0,0.0,0
2025Q2,001391,国货航,0.0,0.0,0
2025Q2,001965,招商公路,0.03401807323098183,0.07860695414904947,1
2025Q2,001979,招商蛇口,0.0,0.0,0
2025Q2,002001,新和成,0.019405363127589226,0.01945355285490168,6
2025Q2,002027,分众传媒,0.09817597083747387,0.08611301051878735,2
2025Q2,002028,思源电气,0.22713296115398407,0.07860695414904947,1
2025Q2,002049,紫光国微,0.16064172983169556,0.07860695414904947,1
2025Q2,002050,三花智控,0.052934035658836365,0.07860695414904947,1
2025Q2,002074,国轩高科,0.09743332117795944,0.07860695414904947,1
2025Q2,002129,TCL中环,0.0,0.0,0
2025Q2,002142,宁波银行,0.052734239026904106,0.017698496921690954,2
2025Q2,002179,中航光电,0.0,0.0,0
2025Q2,002180,纳思达,0.04722748324275017,0.07860695414904947,1
2025Q2,002230,科大讯飞,0.019338633865118027,0.07860695414904947,1
2025Q2,002236,大华股份,0.019298944622278214,0.07860695414904947,1
2025Q2,002241,歌尔股份,0.04554785043001175,0.006007775105780815,2
2025Q2,002252,上海莱士,0.027248473837971687,0.07860695414904947,1
2025Q2,002304,洋河股份,0.0,0.0,0
2025Q2,002311,海大集团,0.0,0.0,0
2025Q2,002352,顺丰控股,0.050378892570734024,0.07860695414904947,1
2025Q2,002371,北方华创,0.2025691196322441,0.15043328178694831,2
2025Q2,002415,海康威视,0.032819148153066635,0.07860695414904947,1
2025Q2,002422,科伦药业,0.045765931718051434,0.05377174220767791,3
2025Q2,002459,晶澳科技,0.0,0.0,0
2025Q2,002460,赣锋锂业,0.03343898430466652,0.07860695414904947,1
2025Q2,002463,沪电股份,0.14629186441500983,0.09383198371732156,3
2025Q2,002466,天齐锂业,0.0,0.0,0
2025Q2,002475,立讯精密,0.11071652919054031,0.07860695414904947,1
2025Q2,002493,荣盛石化,0.05476512387394905,0.07860695414904947,1
2025Q2,002594,比亚迪,0.0840320164958636,0.049783572144511186,3
2025Q2,002600,领益智造,0.15734247863292694,0.07860695414904947,1
2025Q2,002601,龙佰集团,0.020302219316363335,0.07860695414904947,1
2025Q2,002648,卫星化学,0.07536827027797699,0.07860695414904947,1
2025Q2,002709,天赐材料,0.0,0.0,0
2025Q2,002714,牧原股份,0.0,0.0,0
2025Q2,002736,国信证券,0.0,0.0,0
2025Q2,002916,深南电路,0.0,0.0,0
2025Q2,002920,德赛西威,0.0773072379330794,0.029963042323280273,3
2025Q2,002938,鹏鼎控股,0.20977652072906494,0.07860695414904947,1
2025Q2,003816,中国广核,0.04849488288164139,0.07860695414904947,1
2025Q2,300014,亿纬锂能,0.11848870664834976,0.07860695414904947,1
2025Q2,300015,爱尔眼科,0.0,0.0,0
2025Q2,300033,同花顺,0.0,0.0,0
2025Q2,300059,东方财富,0.0,0.0,0
2025Q2,300122,智飞生物,0.0,0.0,0
2025Q2,300124,汇川技术,0.06850810224811237,0.05083048632829066,3
2025Q2,300274,阳光电源,0.12768463417887688,0.01932945615269505,2
2025Q2,300308,中际旭创,0.32692649960517883,0.015009967894427247,2
2025Q2,300316,晶盛机电,-0.01319011952728033,0.07860695414904947,1
2025Q2,300347,泰格医药,0.0,0.0,0
2025Q2,300394,天孚通信,0.3344433655341466,0.29546473998776585,3
2025Q2,300408,三环集团,0.0,0.0,0
2025Q2,300413,芒果超媒,0.031022508256137372,0.024929221607708184,5
2025Q2,300418,昆仑万维,0.0,0.0,0
2025Q2,300433,蓝思科技,0.11039125919342041,0.07860695414904947,1
2025Q2,300442,润泽科技,0.0,0.0,0
2025Q2,300498,温氏股份,0.033825699239969254,0.07860695414904947,1
2025Q2,300502,新易盛,0.3592431992292404,0.004363610740302647,2
2025Q2,300628,亿联网络,0.1098220618441701,0.11249040624217684,2
2025Q2,300661,圣邦股份,0.038876645267009735,0.07860695414904947,1
2025Q2,300750,宁德时代,0.18429463729262352,0.017450810496501268,4
2025Q2,300759,康龙化成,0.0,0.0,0
2025Q2,300760,迈瑞医疗,0.043970619328320026,0.009308380191372157,4
2025Q2,300782,卓胜微,0.1185620129108429,0.07860695414904947,1
2025Q2,300832,新产业,0.04877049848437309,0.07860695414904947,1
2025Q2,300896,爱美客,0.006606724113225937,0.07860695414904947,1
2025Q2,300979,华利集团,0.14224867708981037,0.1473846816961439,2
2025Q2,300999,金龙鱼,0.0,0.0,0
2025Q2,301236,软通动力,0.0,0.0,0
2025Q2,301269,华大九天,0.0,0.0,0
2025Q2,302132,中航成飞,0.0,0.0,0
2025Q2,600000,浦发银行,0.0,0.0,0
2025Q2,600009,上海机场,0.0,0.0,0
2025Q2,600010,包钢股份,0.0,0.0,0
2025Q2,600011,华能国际,0.0,0.0,0
