quarter,stock,name,score_mean,score_std,n_reports
2020Q3,000001,平安银行,0.050074782222509384,0.17284968879806636,1
2020Q3,000002,万科A,0.086857371032238,0.009503766627706389,2
2020Q3,000063,中兴通讯,0.07768149053057034,0.017700902617338712,3
2020Q3,000100,TCL科技,0.16171014215797186,0.16896947022902248,4
2020Q3,000157,中联重科,0.1304620240504543,0.147862161253179,6
2020Q3,000166,申万宏源,0.0,0.0,0
2020Q3,000301,东方盛虹,0.0,0.0,0
2020Q3,000333,美的集团,0.3464108407497406,0.17284968879806636,1
2020Q3,000338,潍柴动力,0.0,0.0,0
2020Q3,000408,藏格矿业,0.0,0.0,0
2020Q3,000425,徐工机械,0.14139589108526707,0.14920448778443518,2
2020Q3,000538,云南白药,0.0,0.0,0
2020Q3,000568,泸州老窖,0.2201789760341247,0.20932405522290687,6
2020Q3,000596,古井贡酒,0.0,0.0,0
2020Q3,000617,中油资本,0.0,0.0,0
2020Q3,000625,长安汽车,0.21960288286209106,0.2525064579030002,3
2020Q3,000630,铜陵有色,0.0,0.0,0
2020Q3,000651,格力电器,0.2859945297241211,0.17284968879806636,1
2020Q3,000661,长春高新,0.14111238718032837,0.17284968879806636,1
2020Q3,000708,中信特钢,0.15808922052383423,0.17284968879806636,1
2020Q3,000725,京东方A,0.16052524000406265,0.023140843078739773,2
2020Q3,000768,中航西飞,0.0,0.0,0
2020Q3,000776,广发证券,0.0,0.0,0
2020Q3,000786,北新建材,0.030812595369449507,0.062134032862307474,3
2020Q3,000792,盐湖股份,0.0,0.0,0
2020Q3,000800,一汽解放,0.0,0.0,0
2020Q3,000807,云铝股份,0.0,0.0,0
2020Q3,000858,五粮液,0.0,0.0,0
2020Q3,000876,新希望,0.0,0.0,0
2020Q3,000895,双汇发展,0.1286521553993225,0.15525187829363818,2
2020Q3,000938,紫光股份,0.0,0.0,0
2020Q3,000963,华东医药,0.0,0.0,0
2020Q3,000975,山金国际,0.5003529787063599,0.17284968879806636,1
2020Q3,000977,浪潮信息,0.0,0.0,0
2020Q3,000983,山西焦煤,0.0,0.0,0
2020Q3,000999,华润三九,0.0,0.0,0
2020Q3,001289,龙源电力,0.0,0.0,0
2020Q3,001391,国货航,0.0,0.0,0
2020Q3,001965,招商公路,0.0,0.0,0
2020Q3,001979,招商蛇口,0.0,0.0,0
2020Q3,002001,新和成,0.08744586072862148,0.057595662562906866,2
2020Q3,002027,分众传媒,0.0,0.0,0
2020Q3,002028,思源电气,0.0,0.0,0
2020Q3,002049,紫光国微,0.4108395129442215,0.18098765015163307,2
2020Q3,002050,三花智控,0.025525962933897972,0.17284968879806636,1
2020Q3,002074,国轩高科,0.0,0.0,0
2020Q3,002129,TCL中环,0.0,0.0,0
2020Q3,002142,宁波银行,0.010888832621276379,0.17284968879806636,1
2020Q3,002179,中航光电,0.0,0.0,0
2020Q3,002180,纳思达,0.0,0.0,0
2020Q3,002230,科大讯飞,0.0,0.0,0
2020Q3,002236,大华股份,0.1650657057762146,0.17284968879806636,1
2020Q3,002241,歌尔股份,0.0,0.0,0
2020Q3,002252,上海莱士,0.0,0.0,0
2020Q3,002304,洋河股份,0.2858726680278778,0.17284968879806636,1
2020Q3,002311,海大集团,0.07778158038854599,0.013878409305606763,2
2020Q3,002352,顺丰控股,0.0774594247341156,0.17284968879806636,1
2020Q3,002371,北方华创,0.15326321870088577,0.03502117566356633,2
2020Q3,002415,海康威视,0.0,0.0,0
2020Q3,002422,科伦药业,0.19877157608668009,0.09333443175234818,3
2020Q3,002459,晶澳科技,0.43840601046880084,0.22855216546359797,3
2020Q3,002460,赣锋锂业,0.13288715233405432,0.03830500548120388,3
2020Q3,002463,沪电股份,0.08703669160604477,0.17284968879806636,1
2020Q3,002466,天齐锂业,0.0,0.0,0
2020Q3,002475,立讯精密,0.18906632314125696,0.0624016675778391,3
2020Q3,002493,荣盛石化,0.10551822185516357,0.17284968879806636,1
2020Q3,002594,比亚迪,0.5903002023696899,0.17284968879806636,1
2020Q3,002600,领益智造,0.0,0.0,0
2020Q3,002601,龙佰集团,0.05216606706380844,0.07051943995880695,3
2020Q3,002648,卫星化学,0.31097547709941864,0.09513890300718707,2
2020Q3,002709,天赐材料,0.0,0.0,0
2020Q3,002714,牧原股份,0.04867652663961053,0.0795012862203691,2
2020Q3,002736,国信证券,0.0,0.0,0
2020Q3,002916,深南电路,0.18133388459682465,0.022328852432041017,2
2020Q3,002920,德赛西威,0.1303344468275706,0.04015251509491536,3
2020Q3,002938,鹏鼎控股,0.207703597843647,0.05446054552882173,2
2020Q3,003816,中国广核,0.031263865530490875,0.17284968879806636,1
2020Q3,300014,亿纬锂能,0.28004991884032887,0.20981101602958535,3
2020Q3,300015,爱尔眼科,0.037827376276254654,0.17284968879806636,1
2020Q3,300033,同花顺,0.0,0.0,0
2020Q3,300059,东方财富,0.10773355203370254,0.07178062445389463,6
2020Q3,300122,智飞生物,0.2609017690022786,0.13218292133559204,3
2020Q3,300124,汇川技术,0.06932352483272552,0.17284968879806636,1
2020Q3,300274,阳光电源,0.6958955526351929,0.17284968879806636,1
2020Q3,300308,中际旭创,0.14458002150058746,0.17284968879806636,1
2020Q3,300316,晶盛机电,0.20401030220091343,0.1763898378930565,6
2020Q3,300347,泰格医药,0.11627048254013062,0.17284968879806636,1
2020Q3,300394,天孚通信,0.23356909677386284,0.17333839033135864,4
2020Q3,300408,三环集团,0.0,0.0,0
2020Q3,300413,芒果超媒,0.07221572985872626,0.07679775854170472,4
2020Q3,300418,昆仑万维,0.0,0.0,0
2020Q3,300433,蓝思科技,0.20010389387607574,0.17284968879806636,1
2020Q3,300442,润泽科技,0.0,0.0,0
2020Q3,300498,温氏股份,0.0,0.0,0
2020Q3,300502,新易盛,0.0,0.0,0
2020Q3,300628,亿联网络,0.11336607486009598,0.17284968879806636,1
2020Q3,300661,圣邦股份,0.3157480942706267,0.4002469990119212,3
2020Q3,300750,宁德时代,0.3478495255112648,0.20557946053520093,4
2020Q3,300759,康龙化成,0.1712077409029007,0.08194556108561094,3
2020Q3,300760,迈瑞医疗,0.2119971103966236,0.14722279329885724,4
2020Q3,300782,卓胜微,0.49400306344032285,0.28774573545507814,5
2020Q3,300832,新产业,0.2695506103336811,0.29440289971329225,3
2020Q3,300896,爱美客,0.0,0.0,0
2020Q3,300979,华利集团,0.0,0.0,0
2020Q3,300999,金龙鱼,0.0,0.0,0
2020Q3,301236,软通动力,0.0,0.0,0
2020Q3,301269,华大九天,0.0,0.0,0
2020Q3,302132,中航成飞,0.0,0.0,0
2020Q3,600000,浦发银行,0.02700301632285118,0.17284968879806636,1
2020Q3,600009,上海机场,0.0707166139036417,0.03112499191249572,2
2020Q3,600010,包钢股份,0.0,0.0,0
2020Q3,600011,华能国际,0.1175992488861084,0.17284968879806636,1
2020Q3,600015,华夏银行,0.0,0.0,0
2020Q3,600016,民生银行,0.0,0.0,0
2020Q3,600018,上港集团,0.0,0.0,0
2020Q3,600019,宝钢股份,0.0,0.0,0
2020Q3,600023,浙能电力,0.0,0.0,0
2020Q3,600025,华能水电,0.0,0.0,0
2020Q3,600026,中远海能,0.0,0.0,0
2020Q3,600027,华电国际,0.0,0.0,0
2020Q3,600028,中国石化,0.0,0.0,0
2020Q3,600029,南方航空,0.0,0.0,0
2020Q3,600030,中信证券,0.056281215200821556,0.03678690122290714,3
2020Q3,600031,三一重工,0.09962243773043156,0.050238798838355095,4
2020Q3,600036,招商银行,0.03780097886919975,0.006088523199171624,2
2020Q3,600039,四川路桥,0.0,0.0,0
2020Q3,600048,保利发展,0.02486389927798882,0.03768401807997811,2
2020Q3,600050,中国联通,0.07063139975070953,0.17284968879806636,1
2020Q3,600061,国投资本,0.0,0.0,0
2020Q3,600066,宇通客车,0.039271434458593525,0.07628062963998905,3
2020Q3,600085,同仁堂,0.0,0.0,0
2020Q3,600089,特变电工,0.0,0.0,0
2020Q3,600104,上汽集团,0.2796654850244522,0.0776257916328493,2
2020Q3,600111,北方稀土,0.0,0.0,0
2020Q3,600115,中国东航,0.0,0.0,0
2020Q3,600150,中国船舶,0.0,0.0,0
2020Q3,600160,巨化股份,0.0,0.0,0
2020Q3,600161,天坛生物,0.06931246491149068,0.10083743549018681,2
2020Q3,600176,中国巨石,0.16364648938179016,0.17284968879806636,1
2020Q3,600183,生益科技,0.059088051319122314,0.17284968879806636,1
2020Q3,600188,兖矿能源,0.0,0.0,0
2020Q3,600196,复星医药,0.11909178644418716,0.17284968879806636,1
2020Q3,600219,南山铝业,0.0,0.0,0
2020Q3,600233,圆通速递,0.0,0.0,0
2020Q3,600276,恒瑞医药,0.1960313692688942,0.1644690463514705,2
2020Q3,600309,万华化学,0.0,0.0,0
2020Q3,600332,白云山,0.0,0.0,0
2020Q3,600346,恒力石化,0.0726372953504324,0.05065225376196452,2
2020Q3,600362,江西铜业,0.0,0.0,0
2020Q3,600372,中航机载,0.0,0.0,0
2020Q3,600377,宁沪高速,0.0,0.0,0
2020Q3,600406,国电南瑞,0.15209725499153137,0.17284968879806636,1
