quarter,stock,name,score_mean,score_std,n_reports
2021Q3,000001,平安银行,-0.005087884453435739,0.002443713580132417,3
2021Q3,000002,万科A,-0.008453316986560822,0.07668555674793398,1
2021Q3,000063,中兴通讯,0.021685749641619623,0.023110084341801097,3
2021Q3,000100,TCL科技,0.03721910435706377,0.024989997103304577,3
2021Q3,000157,中联重科,0.012828732375055552,0.021457613194503563,2
2021Q3,000166,申万宏源,0.0,0.0,0
2021Q3,000301,东方盛虹,0.052431796240853146,0.0753364320739507,2
2021Q3,000333,美的集团,0.024317946285009384,0.06751424924229668,4
2021Q3,000338,潍柴动力,0.0,0.0,0
2021Q3,000408,藏格矿业,0.0,0.0,0
2021Q3,000425,徐工机械,0.0235858087738355,0.041156761502661926,3
2021Q3,000538,云南白药,0.0,0.0,0
2021Q3,000568,泸州老窖,0.015523300506174564,0.031875153922803476,5
2021Q3,000596,古井贡酒,0.0,0.0,0
2021Q3,000617,中油资本,0.0,0.0,0
2021Q3,000625,长安汽车,0.015806647699459324,0.034198145715246875,7
2021Q3,000630,铜陵有色,0.0,0.0,0
2021Q3,000651,格力电器,0.022041382268071175,0.001983970697419219,2
2021Q3,000661,长春高新,-0.003767566134532293,0.024604470119409947,3
2021Q3,000708,中信特钢,0.09670209884643555,0.07668555674793398,1
2021Q3,000725,京东方A,0.05406268655012051,0.041507360833668544,3
2021Q3,000768,中航西飞,0.0,0.0,0
2021Q3,000776,广发证券,0.0,0.0,0
2021Q3,000786,北新建材,-0.005996924330247566,0.009792142650366546,2
2021Q3,000792,盐湖股份,0.060997676104307175,0.07668555674793398,1
2021Q3,000800,一汽解放,0.0,0.0,0
2021Q3,000807,云铝股份,0.10354945063591003,0.07668555674793398,1
2021Q3,000858,五粮液,-0.010046584531664848,0.07668555674793398,1
2021Q3,000876,新希望,0.0,0.0,0
2021Q3,000895,双汇发展,-0.003405955620110035,0.07668555674793398,1
2021Q3,000938,紫光股份,0.0,0.0,0
2021Q3,000963,华东医药,0.16037146747112274,0.07668555674793398,1
2021Q3,000975,山金国际,0.0,0.0,0
2021Q3,000977,浪潮信息,0.06055358052253723,0.07668555674793398,1
2021Q3,000983,山西焦煤,0.0,0.0,0
2021Q3,000999,华润三九,0.0,0.0,0
2021Q3,001289,龙源电力,0.0,0.0,0
2021Q3,001391,国货航,0.0,0.0,0
2021Q3,001965,招商公路,0.0,0.0,0
2021Q3,001979,招商蛇口,-0.006428178399801254,0.07668555674793398,1
2021Q3,002001,新和成,0.018153320997953415,0.07668555674793398,1
2021Q3,002027,分众传媒,0.009334501499931017,0.018217262430979778,3
2021Q3,002028,思源电气,0.0,0.0,0
2021Q3,002049,紫光国微,0.11940624006092548,0.079975451244597,4
2021Q3,002050,三花智控,0.09943659603595734,0.07668555674793398,1
2021Q3,002074,国轩高科,0.0,0.0,0
2021Q3,002129,TCL中环,0.05376426878501661,0.07516928359965708,2
2021Q3,002142,宁波银行,0.0,0.0,0
2021Q3,002179,中航光电,0.0,0.0,0
2021Q3,002180,纳思达,0.0,0.0,0
2021Q3,002230,科大讯飞,0.002510391796628634,0.007101466194563871,3
2021Q3,002236,大华股份,0.044873854611068964,0.048130385886058544,2
2021Q3,002241,歌尔股份,-0.018876519054174423,0.07668555674793398,1
2021Q3,002252,上海莱士,0.0,0.0,0
2021Q3,002304,洋河股份,0.007533374261887123,0.007990174342463095,3
