quarter,stock,name,score_mean,score_std,n_reports
2022Q4,000001,平安银行,-0.024504952132701874,0.04270780501865119,1
2022Q4,000002,万科A,0.0,0.0,0
2022Q4,000063,中兴通讯,0.042575453175231814,0.03737980248483859,4
2022Q4,000100,TCL科技,0.0,0.0,0
2022Q4,000157,中联重科,0.0,0.0,0
2022Q4,000166,申万宏源,0.0,0.0,0
2022Q4,000301,东方盛虹,-0.04786273092031479,0.04270780501865119,1
2022Q4,000333,美的集团,0.0,0.0,0
2022Q4,000338,潍柴动力,0.05680127069354057,0.04270780501865119,1
2022Q4,000408,藏格矿业,0.0,0.0,0
2022Q4,000425,徐工机械,0.0,0.0,0
2022Q4,000538,云南白药,0.0,0.0,0
2022Q4,000568,泸州老窖,-0.015805083016554516,0.026480181334328903,3
2022Q4,000596,古井贡酒,0.0,0.0,0
2022Q4,000617,中油资本,0.0,0.0,0
2022Q4,000625,长安汽车,-0.008789194437364737,0.017178560490611346,6
2022Q4,000630,铜陵有色,0.0,0.0,0
2022Q4,000651,格力电器,-0.004406743372480075,0.026055620982997938,3
2022Q4,000661,长春高新,0.016941171139478683,0.04270780501865119,1
2022Q4,000708,中信特钢,0.059553112834692,0.04270780501865119,1
2022Q4,000725,京东方A,0.0,0.0,0
2022Q4,000768,中航西飞,0.0,0.0,0
2022Q4,000776,广发证券,0.0,0.0,0
2022Q4,000786,北新建材,-0.0034074028953909874,0.04270780501865119,1
2022Q4,000792,盐湖股份,0.0498531274497509,0.10680772690111776,2
2022Q4,000800,一汽解放,0.0,0.0,0
2022Q4,000807,云铝股份,0.0,0.0,0
2022Q4,000858,五粮液,-0.03433340353270372,0.019253896634211485,3
2022Q4,000876,新希望,0.0,0.0,0
2022Q4,000895,双汇发展,-0.009648008272051811,0.04270780501865119,1
2022Q4,000938,紫光股份,-0.031773559749126434,0.04270780501865119,1
2022Q4,000963,华东医药,0.03791403258219361,0.07148349629896737,2
2022Q4,000975,山金国际,0.0,0.0,0
2022Q4,000977,浪潮信息,0.009721859358251095,0.04270780501865119,1
2022Q4,000983,山西焦煤,-0.013425035867840052,0.003594817320605017,2
2022Q4,000999,华润三九,-0.01583457225933671,0.0007136376829760455,2
2022Q4,001289,龙源电力,-0.00749609712511301,0.0413525634918369,2
2022Q4,001391,国货航,0.0,0.0,0
2022Q4,001965,招商公路,0.0,0.0,0
2022Q4,001979,招商蛇口,-0.016579505056142807,0.04270780501865119,1
2022Q4,002001,新和成,-0.005812426097691059,0.04270780501865119,1
2022Q4,002027,分众传媒,0.015149512328207493,0.04270780501865119,1
2022Q4,002028,思源电气,0.198755145072937,0.04270780501865119,1
2022Q4,002049,紫光国微,0.06359221041202545,0.04270780501865119,1
2022Q4,002050,三花智控,-0.003469143994152546,0.034555456938788,2
2022Q4,002074,国轩高科,0.0,0.0,0
2022Q4,002129,TCL中环,-0.0006625642417930067,0.04270780501865119,1
2022Q4,002142,宁波银行,0.0,0.0,0
2022Q4,002179,中航光电,0.0,0.0,0
2022Q4,002180,纳思达,0.17823855578899384,0.03128018977960299,2
2022Q4,002230,科大讯飞,0.0,0.0,0
2022Q4,002236,大华股份,0.0,0.0,0
2022Q4,002241,歌尔股份,-0.023987217786877107,0.0203778778232872,3
2022Q4,002252,上海莱士,0.0,0.0,0
2022Q4,002304,洋河股份,0.0,0.0,0
2022Q4,002311,海大集团,0.0,0.0,0
2022Q4,002352,顺丰控股,-0.03415962494909763,0.005395399836163748,2
2022Q4,002371,北方华创,0.07466187328100204,0.04270780501865119,1
2022Q4,002415,海康威视,0.0,0.0,0
2022Q4,002422,科伦药业,0.0,0.0,0
2022Q4,002459,晶澳科技,0.07206101901829243,0.041481473579274515,2
2022Q4,002460,赣锋锂业,-0.02644728124141693,0.04270780501865119,1
2022Q4,002463,沪电股份,-0.011235015466809273,0.04270780501865119,1
2022Q4,002466,天齐锂业,0.0,0.0,0
2022Q4,002475,立讯精密,0.0,0.0,0
2022Q4,002493,荣盛石化,0.0,0.0,0
2022Q4,002594,比亚迪,0.006159741635201499,0.03338404686528539,12
2022Q4,002600,领益智造,0.05508849397301674,0.04270780501865119,1
2022Q4,002601,龙佰集团,0.0,0.0,0
2022Q4,002648,卫星化学,-0.01756858080625534,0.008088269988824077,2
2022Q4,002709,天赐材料,-0.016494406387209892,0.00048318464221904883,2
2022Q4,002714,牧原股份,0.0,0.0,0
2022Q4,002736,国信证券,0.0,0.0,0
2022Q4,002916,深南电路,-0.01093472633510828,0.04270780501865119,1
2022Q4,002920,德赛西威,-0.03488080017268658,0.0007485728105800208,2
2022Q4,002938,鹏鼎控股,0.0,0.0,0
2022Q4,003816,中国广核,0.0,0.0,0
2022Q4,300014,亿纬锂能,-0.0007946937694214284,0.04270780501865119,1
2022Q4,300015,爱尔眼科,-0.013790485449135303,0.04270780501865119,1
2022Q4,300033,同花顺,0.0,0.0,0
2022Q4,300059,东方财富,0.00043343292782083154,0.04270780501865119,1
2022Q4,300122,智飞生物,0.01885930635035038,0.07219805462716558,2
2022Q4,300124,汇川技术,-0.02479939255863428,0.0018260135288235,2
2022Q4,300274,阳光电源,0.006996933137997985,0.015083943845370216,2
2022Q4,300308,中际旭创,-0.021205492317676544,0.04270780501865119,1
2022Q4,300316,晶盛机电,-0.007433633785694838,0.02064895083174815,2
2022Q4,300347,泰格医药,0.0,0.0,0
2022Q4,300394,天孚通信,0.053512390702962875,0.04270780501865119,1
2022Q4,300408,三环集团,0.0,0.0,0
2022Q4,300413,芒果超媒,-0.03288428746163845,0.017156466742218397,5
2022Q4,300418,昆仑万维,-0.03233056887984276,0.005739794906236423,2
2022Q4,300433,蓝思科技,0.0,0.0,0
2022Q4,300442,润泽科技,0.0,0.0,0
2022Q4,300498,温氏股份,0.0,0.0,0
2022Q4,300502,新易盛,0.028953297063708305,0.04270780501865119,1
2022Q4,300628,亿联网络,0.006913487508427352,0.018417511042035144,3
2022Q4,300661,圣邦股份,0.0,0.0,0
2022Q4,300750,宁德时代,0.06746871583163738,0.07288421133103022,5
2022Q4,300759,康龙化成,-0.028678178787231445,0.04270780501865119,1
